title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
美洲杯夺冠后的梅西在更衣室唱歌庆祝！腹肌炸裂！La locura de Messi en el camerino de Argentina,249103439,https://www.bilibili.com/video/BV1Xv411J7Jw,1625999007,"youtube
美洲杯夺冠后的梅西在更衣室唱歌庆祝！
La locura de Messi en el camerino de Argentina tras ganar la Copa América ante Brasil",1431700775,3546,30,207,71,413,220626,55
【硬核玄学预测世界杯】梅西终于等来了他的天命之水！,262625992,https://www.bilibili.com/video/BV1GY411f7mL,1668650675,-,415732,13132,14873,2237,6513,4645,296006,1378
当你用ai测梅西国籍,1050615809,https://www.bilibili.com/video/BV1nH4y1a7sE,1707852408,-,439553075,17177,411,183,214,1290,274781,7
103岁东北“球迷”祝梅西早日康复，喊话：做人比踢球更重要,1800363401,https://www.bilibili.com/video/BV1Jt421p76j,1707390953,,1685024055,24975,374,554,504,1149,191710,0
梅西：我跟C罗算不上朋友 他婚礼也不会邀请我,25118953,https://www.bilibili.com/video/BV1tW411c7TZ,1529288685,梅西：C罗跟我不算朋友...,6466500,3165,44,665,144,841,548222,44
梅西夺得世界杯冠军后打视频给C罗，真是杀人猪心,521460765,https://www.bilibili.com/video/BV1rM41127zw,1671410251,-,80681048,40275,411,899,7478,2451,1322810,147
与梅西同样的一招，结果差别太大,594914678,https://www.bilibili.com/video/BV1Mq4y1v7s2,1647624852,-,1805131640,54986,51,95,61,1194,1162673,35
【神仙停球】相似场景下 梅西与国足的处理，金敬道只差临门一脚。,42022323,https://www.bilibili.com/video/BV1mb411C7XE,1548738138,同步对比梅西和国足的停球，其实金敬道已经不错了，跟梅西比确实强人所难。,14933707,1437,79,1173,216,349,619176,122
《 你 们 错 怪 梅 西 了 》,1500690148,https://www.bilibili.com/video/BV12S421K7da,1707582286,孩子们，是我叫他不要踢球的,363932468,55748,1251,620,1270,7277,840430,718
没有人不喜欢 里奥梅西,1451218311,https://www.bilibili.com/video/BV1Pv421k7CY,1708831321,"《巴塞罗那吧经典发言集萃》
汇集各种来自巴塞罗那吧的经典发言
见证足坛语言艺术家们的风范",2104818885,1663,196,242,63,210,45252,119
同行追星梅西太疯狂！有人愿意嫁给他！有人为了见梅西愿意自杀！,729942644,https://www.bilibili.com/video/BV1pD4y1674y,1661531744,同行追星梅西太疯狂！有人愿意嫁给他！有人为了见梅西愿意自杀！,1503573034,78,0,1,0,4,2222,0
“梅西：倒地照样过你。”,468619730,https://www.bilibili.com/video/BV1K541127WJ,1650989769,-,648115335,26799,1588,583,1326,6608,855629,182
个人集锦:梅西VS纳什维尔(2024.03.14),1851994940,https://www.bilibili.com/video/BV1mp421U7ik,1710382186,https://youtu.be/zc1iwYqgGN0?si=l2QoWJ47MMkcvugb,476603493,155,20,7,1,14,1900,0
甲亢哥和偶像C罗合照，被人恶搞P成梅西，当场破防,870249412,https://www.bilibili.com/video/BV16V4y1y7Z3,1687741186,甲亢哥和偶像C罗的合照被人恶搞p成梅西，作为罗粉的甲亢哥当场破防，节目效果爆炸,298519399,15408,151,451,709,1743,1008555,254
梅西最感动的一集,1550325488,https://www.bilibili.com/video/BV1Xy42187py,1707572580,点赞破万，我自己做一个梅西被处决的动画,35063612,13761,994,403,787,2328,184373,114
当我冲入球场的那一刻，我拥抱了梅西，拥抱了整个夏天,529762229,https://www.bilibili.com/video/BV1Tu411e7Tq,1686844192,-,51033647,20097,248,331,423,1248,369913,109
梅西不爱钱，C罗梅西姆巴佩同期基本工资比较,1650600794,https://www.bilibili.com/video/BV1bj421X7Mk,1707703542,梅西不爱钱，C罗梅西姆巴佩同期基本工资比较,389453830,4756,634,3300,1089,899,221567,821
梅西打给甲亢哥视频通话，结果.......,348531741,https://www.bilibili.com/video/BV1aR4y1C7aq,1670601057,https://youtube.com/shorts/EvckwUCrDJw?,1716398977,47536,225,248,440,3403,1954451,233
海外网友对于梅西世界杯夺冠的爆笑整活,521709020,https://www.bilibili.com/video/BV1tM41117xD,1671965446,https://www.instagram.com/reel/CmXYY_9hdea/?igshid=YmMyMTA2M2Y=,1137566743,10602,492,229,798,2133,551849,47
【美冠杯】迈阿密国际晋级1/4决赛！梅西3射1中1助攻！原来足球能够如此华美~,1551947953,https://www.bilibili.com/video/BV1X1421D7aS,1710402142,,1858162333,108,20,17,1,4,1371,16
36岁梅西遭迈阿密主帅警告：今夏美洲杯和奥运会只能踢一个！,1850992518,https://www.bilibili.com/video/BV1fW421N7wV,1708574217,梅西非常看重为阿根廷国家队的出场，但他今夏无法同时参加美洲杯和奥运会，因为迈阿密国际俱乐部不允许他这么做！,484823196,222,6,224,7,13,72584,42
梅西,519005400,https://www.bilibili.com/video/BV15g411J7LV,1671684911,-,34840587,59200,25948,2116,4455,21723,1037280,1384
甲亢：“你喜欢c罗还是梅西”,1500333286,https://www.bilibili.com/video/BV1CU421d7YH,1707442713,-,3493258137176921,3692,18,34,44,613,90813,10
梅西五佳球：历史对我紧追不舍，但我速度更快。,932294636,https://www.bilibili.com/video/BV1ZM4y157ro,1628854564,-,26898453,23869,6573,412,2125,2626,646929,828
只要秋衣换得快，悲伤就追不上我#梅西儿子有点反骨在身上,945581879,https://www.bilibili.com/video/BV1CW4y1H7hY,1669520269,-,3461570468251801,64265,83,62,564,2060,335531,24
地上足球：巴萨溜了队史最佳？梅西官宣加盟迈阿密国际！,699561338,https://www.bilibili.com/video/BV1cm4y1q73a,1686206483,地上足球：巴萨溜了队史最佳？梅西官宣加盟迈阿密国际！,550674844,7424,3943,4107,2887,890,294918,5327
梅西：内马尔也干了,1250671974,https://www.bilibili.com/video/BV1AJ4m147x6,1707640597,"哎，梅西
哎，内马尔
哎，投名状
哎，美国
【共济会：安东内拉也干了-哔哩哔哩】 https://b23.tv/iA4w1bS",368875408,467,8,440,50,109,141506,13
大罗：梅罗金球比我多。Speed：不，是C罗更多，不是梅西,881068854,https://www.bilibili.com/video/BV1CK4y1B7bB,1704955692,,302596460,24859,320,1172,1009,1139,274826,496
没绷住！抹水泥搬砖，男球迷求婚，梅西参加活动时的搞笑时刻！,708278626,https://www.bilibili.com/video/BV1ZQ4y177zH,1704346309,-,1082711399,4981,19,45,18,264,96870,40
地上足球：梅西愤怒了！球王终破茧成蝶？,706170695,https://www.bilibili.com/video/BV1zQ4y1b75Z,1700640864,地上足球：梅西愤怒了！球王终破茧成蝶？,550674844,14787,2247,2044,1960,960,468961,4133
【内梅 | 南美绝恋】“事实上，内马尔爱梅西！”,690735376,https://www.bilibili.com/video/BV1W24y1y7jT,1669736860,"去年转会时候开始嗑的cp
最近的世界杯又让我回坑了！",43849325,53980,9243,1059,6546,22484,731660,985
梅西最新回应：并非因其他因素未上场！这些都不是真的,1550771120,https://www.bilibili.com/video/BV1Ey42187Ru,1708348411,网络,327419895,5172,112,7085,2258,756,430955,2599
梅西又官宣一个沙特的品牌代言了，好像是衣服~救命啊，好憨批啊,1301525093,https://www.bilibili.com/video/BV1Vu4m1G7cF,1710205452,-,449406930,150,16,141,17,24,5391,3
阿根廷国脚们爱梅西爱的太疯狂，没有一个球星在队内有这样的待遇,439662366,https://www.bilibili.com/video/BV1cj411c7mV,1680947860,,3493111598680877,410,9,15,4,58,17692,10
梅西 乡村限定版,265536107,https://www.bilibili.com/video/BV1nY411R734,1674093803,-,355850000,46365,476,719,4422,3972,1012993,278
梅西发视频再次回应：我与中国缘分密切，因内收肌炎症未出场！,1050789049,https://www.bilibili.com/video/BV1qH4y1E7G4,1708350624,,365205955,1045,38,752,233,89,252138,270
“梅西名场面”,427800970,https://www.bilibili.com/video/BV1X3411u7Vt,1656086907,-,648115335,4328,122,149,86,596,242809,38
梅西先生八字预测，哟西！来听听,1850400277,https://www.bilibili.com/video/BV1Yp421o7TY,1707400153,,357665934,55313,2270,1373,3482,8519,432233,371
中国的梅西球迷太给力了！嘘死主办方和足协,572368770,https://www.bilibili.com/video/BV1rz4y1e7Uy,1686832270,去他喵的中国足协,108124392,47508,7964,3332,32686,15442,1296933,3422
看看梅西14年前是这么对待中国球迷的！2010,1850329157,https://www.bilibili.com/video/BV13p421o7eF,1707317702,-,327853393,12795,2019,1784,2259,2105,333234,342
明星也会偶像塌房，梅西放球迷鸽子苏醒遭殃,1200479978,https://www.bilibili.com/video/BV1PF4m1M7iX,1707295171,,3546572289738843,1075,2,233,48,40,104087,26
地上问答：为什么这么多人吹梅西？,960179186,https://www.bilibili.com/video/BV1dp4y1K7M7,1692892205,地上问答：为什么这么多人吹梅西？,550674844,9296,1168,897,603,382,315847,495
大巴黎球迷怎么了？到内马尔家门口让其滚蛋，怒骂梅西,313170241,https://www.bilibili.com/video/BV1cP411m7is,1683161189,,1461359208,4717,36,891,293,210,239366,342
球王梅西在欧洲没有如此高兴过，这次梅西真的很高兴,574117990,https://www.bilibili.com/video/BV16z4y1W7h8,1690628667,,322744202,10889,85,297,63,474,196902,75
惯用脚《右手》梅西塌房大型纪录片,1050302361,https://www.bilibili.com/video/BV15H4y1Y7BZ,1707547226,-,548955662,2760,56,140,61,268,91210,43
梅西世界波破门！带队逆转，队友带不动啊！巴黎2-1逆转图卢兹,308777726,https://www.bilibili.com/video/BV1VA411k7Gc,1675543848,-,518610078,7709,281,370,330,313,226443,323
被煤气罐狠狠俘获！！三层下巴真的很可爱！！梅西|蒂亚戈,860919858,https://www.bilibili.com/video/BV1PV4y1P7m8,1670341629,bgm:爷爷泡的茶,386873061,16080,265,67,343,1996,347149,117
残暴！梅西在训练中，连自己的巴萨队友都感觉被羞辱了,372110602,https://www.bilibili.com/video/BV1HZ4y1N7Ee,1600228974,,688154839,4387,52,116,59,852,777859,68
如果梅西输掉这场世界杯决赛，他还会是公认的第三代球王吗？,691449012,https://www.bilibili.com/video/BV1924y1D7EX,1671261273,,521497024,22987,824,2509,166,1444,521986,974
沙特球迷打断韩媒记者直播，对镜头反复问“梅西去哪了？”,817932779,https://www.bilibili.com/video/BV1CG4y1V7rj,1669196907,,483787858,40133,447,1114,3940,2542,787164,193
梅西晋级世界杯！稍显沉闷的巴阿大战，却是逐梦路上关键的一步,209226742,https://www.bilibili.com/video/BV1fh411x7QV,1637145180,,334932680,13982,1737,781,748,1028,325854,785
梅西生气瞬间,1000421643,https://www.bilibili.com/video/BV1Yx4y117Bh,1707381261,-,5175014,1452,111,409,220,250,118025,151
最让人难过的不是直接一句＂哟西＂，而是自以为足够温柔的，话里话外的切割，这还来自于部分巴萨球迷，梅西球迷，还有那些想要借此洗白，甚至想要剥夺他所有荣誉的人们,1550753905,https://www.bilibili.com/video/BV1Wy42187eb,1708388450,-,527052972,555,333,468,21,168,9227,31
梅西？不就是一踢球的吗？,775704694,https://www.bilibili.com/video/BV1714y1E7J3,1669829610,“不就是梅西吗？”,1510457803,24216,5473,1277,1057,6982,529563,642
"大快人心，央视出手封杀梅西！""梅西",1351013670,https://www.bilibili.com/video/BV1Lz421R7X3,1709072862,-,392796595,5393,30,167,12,84,40432,17
现在回头看，梅西的完美人设真的立的住吗？,1450361993,https://www.bilibili.com/video/BV1yv42117Cv,1707357346,,384558379,15243,4259,3262,947,2612,438690,2366
11个梅西 VS 11个韦世豪,833253927,https://www.bilibili.com/video/BV1Lg4y197jY,1699852272,,3537113127586050,32240,2282,988,9026,4928,1433188,2931
梅西好像黄金矿工,558130445,https://www.bilibili.com/video/BV1Ze4y1r7Nq,1663499434,-,291412861,10892,202,296,2281,2710,1015817,252
四大皆空拿劳伦斯？梅西的营销力量可见一斑,1701322491,https://www.bilibili.com/video/BV1gK42147Cq,1709448040,"2024年劳伦斯奖的关键在于梅西根本不该获得提名，更何谈获奖！
视频中引用了一段叫做“人性剧场”博主的视频，但是没有搜索到该博主，如果有侵犯您的视频版权，请及时与我联系

视频审核员无理由限流我的视频，《社区公约》的法律解释条款到底在哪？真相不应该仅限在传播范围之内！",3546580638500936,971,322,601,55,105,19736,270
闹大了！贝克汉姆疑与梅西切割，王涛：梅西在迈阿密可能也不久了,1650316478,https://www.bilibili.com/video/BV177421N7CN,1707354525,贝克汉姆梅西的矛盾似乎已经公开化。,74530048,1355,8,725,84,102,177412,103
个人认为梅西最强过人,797811767,https://www.bilibili.com/video/BV1jy4y167sn,1605884530,www.hupu.com,289986031,19444,1025,675,2182,5731,1496410,159
杭州不欢迎梅西！,1850455892,https://www.bilibili.com/video/BV1cp421Z7eD,1707518746,,92241267,28501,2791,2748,560,1615,414569,2659
梅西的粉丝们，大反攻了！,1250830573,https://www.bilibili.com/video/BV13J4m1s7Ln,1708273742,阿萨迈起来,3333443,653,22,373,4,31,38696,20
笑死：AI梅西吃西梅,1701527931,https://www.bilibili.com/video/BV1NK421t7ZP,1709963342,梅西吃西梅-AI吃面进化史,22895334,138,2,24,11,54,27392,1
梅西发视频表示会在日本行的比赛中出场！,1400333132,https://www.bilibili.com/video/BV1v642137p3,1707092821,.,361485057,875,15,572,1062,135,155038,158
这就是为什么那么多人喜欢梅西的原因。,681940502,https://www.bilibili.com/video/BV1uU4y1f7qk,1646238598,-,1805131640,20626,37,111,25,479,224680,12
直播回复：c罗点赞梅西应该只有5金球，如何评价？,365389502,https://www.bilibili.com/video/BV1U94y157i3,1698829658,-,1591295479,2890,175,1537,88,177,146657,557
惨烈！今天梅西几乎被铲断小腿，后来检查无大碍，幸运至极,1651690623,https://www.bilibili.com/video/BV1Xj421Z71Y,1709883848,,500067949,3906,183,1606,1952,400,441493,1103
“如果是没有梅西，我应该也不会爱上足球了”,429646578,https://www.bilibili.com/video/BV1HG411b7i6,1660839473,-,648115335,1219,43,32,6,109,8390,3
姆巴佩在专访中谈到梅西“我十分怀念与梅西并肩作战的时光”,835867563,https://www.bilibili.com/video/BV1ag4y1D7cQ,1704342822,姆巴佩在专访中谈到梅西“我十分怀念与梅西并肩作战的时光”,69931828,1829,122,370,134,345,81898,105
梅西被球迷扔球衣！,1800402443,https://www.bilibili.com/video/BV1Yt421p7ep,1707202163,-,389870151,5911,22,517,85,317,356762,59
梅西腿筋拉伤，预计将缺席对阵华盛顿联队的比赛！,1201921677,https://www.bilibili.com/video/BV1cF4m1w7o1,1710421341,-,301695922,79,4,26,2,0,1193,2
震撼我一整年，路人让梅西亲他一下，梅西真的亲了，小梅我也要！！！！,361759073,https://www.bilibili.com/video/BV1P94y1C77Y,1691191383,-,412370573,4532,117,217,550,618,45321,37
梅西征服两个嫌弃过自己的同行！,946543950,https://www.bilibili.com/video/BV1cW4y1M75R,1671609598,梅西征服两个嫌弃过自己的同行！,1503573034,59,0,0,0,2,6512,2
梅西日本行vs梅西中国香港行：梅西的确更喜欢日本,1550344058,https://www.bilibili.com/video/BV1my42187cW,1707059043,-,3546614650112604,1535,56,1296,250,183,148370,181
C罗，梅西，内马尔颠球大比拼！60秒不落地，你觉得谁厉害点！,40243441,https://www.bilibili.com/video/BV1ht411s7J9,1546944235,"https://www.youtube.com/watch?v=387vonWcTtU
C罗，梅西，内马尔颠球大比拼！60秒不落地，你觉得谁厉害点！",284554079,4765,88,479,382,1733,712492,1111
“这样的运动员也配叫球王？梅西欠中国球迷一个道歉！”,1700463264,https://www.bilibili.com/video/BV1EK421y7cc,1707392427,,43887712,15990,857,795,360,949,150319,174
散步的梅西是如何影响比赛的？,626562406,https://www.bilibili.com/video/BV1jt4y1D7TU,1596041072,听说按住点赞2秒，你也能学会！,334932680,10604,1539,739,468,1978,496148,596
梅西惨遭威胁拍视频 第一人称视角,368541078,https://www.bilibili.com/video/BV1494y1u7s2,1704786006,-,487065253,5330,33,32,40,293,95840,335
